score_cut,breadth_cut,spread_cut,hold_min,tp_bp,sl_bp,pre_trades,commission_bp,W0_net,W1_net,W2_net,W3_net,W4_net,positive_windows,usable_windows,pre_net,pre_mean,robust_day_10bp,robust_ticker_10bp
1.5,0.65,2.0,60.0,60.0,50.0,209,12,-557.473061654018,-634.2590961634046,-1648.9349198503592,-161.79773433430518,96.82251902830384,1,5,-2905.6422929737832,-13.902594703223842,-2792.659444904996,-2685.53654967503
1.5,0.65,2.0,90.0,20.0,15.0,229,0,-23.146757620651613,-212.71020900145697,-14.781560474912453,-30.140434867828958,12.985666044020945,1,5,-267.7932959208292,-1.169403038955586,-2598.3893810802574,-2568.818569656785
1.5,0.65,2.0,90.0,20.0,15.0,229,2,-113.14675762065161,-296.710209001457,-146.78156047491245,-74.14043486782896,-95.01433395597905,0,5,-725.7932959208292,-3.1694030389555863,-2598.3893810802574,-2568.818569656785
1.5,0.65,2.0,90.0,20.0,15.0,229,4,-203.1467576206516,-380.710209001457,-278.78156047491245,-118.14043486782896,-203.01433395597905,0,5,-1183.7932959208292,-5.169403038955586,-2598.3893810802574,-2568.818569656785
1.5,0.65,2.0,90.0,20.0,15.0,229,6,-293.1467576206516,-464.710209001457,-410.78156047491245,-162.14043486782896,-311.01433395597905,0,5,-1641.7932959208292,-7.169403038955586,-2598.3893810802574,-2568.818569656785
1.5,0.65,2.0,90.0,20.0,15.0,229,8,-383.1467576206516,-548.710209001457,-542.7815604749125,-206.14043486782896,-419.01433395597905,0,5,-2099.793295920829,-9.169403038955586,-2598.3893810802574,-2568.818569656785
1.5,0.65,2.0,90.0,20.0,15.0,229,10,-473.1467576206516,-632.710209001457,-674.7815604749125,-250.14043486782896,-527.014333955979,0,5,-2557.793295920829,-11.169403038955586,-2598.3893810802574,-2568.818569656785
1.5,0.65,2.0,90.0,20.0,15.0,229,12,-563.1467576206517,-716.710209001457,-806.7815604749125,-294.14043486782896,-635.014333955979,0,5,-3015.793295920829,-13.169403038955586,-2598.3893810802574,-2568.818569656785
1.5,0.65,2.0,90.0,20.0,25.0,223,0,30.889944463523022,-170.86737164558122,-382.59121315368554,9.708492113576312,-92.52399616464902,2,5,-605.3841443868168,-2.714727104873618,-2875.980229546245,-2846.4094181227724
1.5,0.65,2.0,90.0,20.0,25.0,223,2,-57.11005553647698,-254.86737164558122,-510.59121315368554,-34.29150788642369,-194.52399616464902,0,5,-1051.3841443868168,-4.714727104873618,-2875.980229546245,-2846.4094181227724
1.5,0.65,2.0,90.0,20.0,25.0,223,4,-145.11005553647698,-338.8673716455812,-638.5912131536855,-78.29150788642369,-296.523996164649,0,5,-1497.3841443868168,-6.714727104873618,-2875.980229546245,-2846.4094181227724
1.5,0.65,2.0,90.0,20.0,25.0,223,6,-233.11005553647698,-422.8673716455812,-766.5912131536855,-122.29150788642369,-398.523996164649,0,5,-1943.3841443868168,-8.714727104873619,-2875.980229546245,-2846.4094181227724
1.5,0.65,2.0,90.0,20.0,25.0,223,8,-321.110055536477,-506.8673716455812,-894.5912131536855,-166.2915078864237,-500.523996164649,0,5,-2389.384144386817,-10.714727104873619,-2875.980229546245,-2846.4094181227724
1.5,0.65,2.0,90.0,20.0,25.0,223,10,-409.110055536477,-590.8673716455812,-1022.5912131536855,-210.2915078864237,-602.523996164649,0,5,-2835.384144386817,-12.714727104873619,-2875.980229546245,-2846.4094181227724
1.5,0.65,2.0,90.0,20.0,25.0,223,12,-497.110055536477,-674.8673716455812,-1150.5912131536857,-254.2915078864237,-704.523996164649,0,5,-3281.384144386817,-14.714727104873619,-2875.980229546245,-2846.4094181227724
1.5,0.65,2.0,90.0,20.0,35.0,220,0,143.48438364570387,-70.76297766293658,-403.7916821313486,-20.532271402606398,-90.20943971095949,1,5,-441.81198726214643,-2.008236305737029,-2685.7331399206905,-2688.665821389729
1.5,0.65,2.0,90.0,20.0,35.0,220,2,55.48438364570387,-154.76297766293658,-531.7916821313486,-64.5322714026064,-186.2094397109595,1,5,-881.8119872621464,-4.00823630573703,-2685.7331399206905,-2688.665821389729
1.5,0.65,2.0,90.0,20.0,35.0,220,4,-32.51561635429613,-238.76297766293658,-659.7916821313486,-108.5322714026064,-282.2094397109595,0,5,-1321.8119872621464,-6.00823630573703,-2685.7331399206905,-2688.665821389729
1.5,0.65,2.0,90.0,20.0,35.0,220,6,-120.51561635429613,-322.7629776629366,-787.7916821313486,-152.5322714026064,-378.2094397109595,0,5,-1761.8119872621464,-8.008236305737029,-2685.7331399206905,-2688.665821389729
1.5,0.65,2.0,90.0,20.0,35.0,220,8,-208.51561635429613,-406.7629776629366,-915.7916821313486,-196.5322714026064,-474.2094397109595,0,5,-2201.8119872621464,-10.008236305737029,-2685.7331399206905,-2688.665821389729
1.5,0.65,2.0,90.0,20.0,35.0,220,10,-296.5156163542961,-490.7629776629366,-1043.7916821313486,-240.5322714026064,-570.2094397109595,0,5,-2641.8119872621464,-12.008236305737029,-2685.7331399206905,-2688.665821389729
1.5,0.65,2.0,90.0,20.0,35.0,220,12,-384.5156163542961,-574.7629776629366,-1171.7916821313486,-284.5322714026064,-666.2094397109595,0,5,-3081.8119872621464,-14.008236305737029,-2685.7331399206905,-2688.665821389729
1.5,0.65,2.0,90.0,20.0,50.0,217,0,191.2677204313755,-164.73245510424726,-280.2673200068142,-132.03239083256693,11.482331893335527,2,5,-374.2821136189168,-1.7248023669074508,-2628.169747226508,-2591.1359477465
1.5,0.65,2.0,90.0,20.0,50.0,217,2,105.2677204313755,-248.73245510424726,-404.2673200068142,-176.03239083256693,-84.51766810666447,1,5,-808.2821136189168,-3.7248023669074506,-2628.169747226508,-2591.1359477465
1.5,0.65,2.0,90.0,20.0,50.0,217,4,19.267720431375494,-332.73245510424726,-528.2673200068142,-220.03239083256693,-180.51766810666447,1,5,-1242.2821136189168,-5.724802366907451,-2628.169747226508,-2591.1359477465
1.5,0.65,2.0,90.0,20.0,50.0,217,6,-66.7322795686245,-416.73245510424726,-652.2673200068142,-264.03239083256693,-276.5176681066645,0,5,-1676.2821136189168,-7.724802366907451,-2628.169747226508,-2591.1359477465
1.5,0.65,2.0,90.0,20.0,50.0,217,8,-152.7322795686245,-500.73245510424726,-776.2673200068142,-308.03239083256693,-372.5176681066645,0,5,-2110.282113618917,-9.72480236690745,-2628.169747226508,-2591.1359477465
1.5,0.65,2.0,90.0,20.0,50.0,217,10,-238.7322795686245,-584.7324551042473,-900.2673200068142,-352.03239083256693,-468.5176681066645,0,5,-2544.282113618917,-11.72480236690745,-2628.169747226508,-2591.1359477465
1.5,0.65,2.0,90.0,20.0,50.0,217,12,-324.7322795686245,-668.7324551042473,-1024.2673200068143,-396.03239083256693,-564.5176681066645,0,5,-2978.282113618917,-13.72480236690745,-2628.169747226508,-2591.1359477465
1.5,0.65,2.0,90.0,30.0,15.0,227,0,-181.33168358894568,-213.07055468160956,10.292510890931112,-99.17113419068136,87.76277872140508,2,5,-395.5180828489001,-1.7423704090259917,-2729.1288838920173,-2712.306896622895
1.5,0.65,2.0,90.0,30.0,15.0,227,2,-269.3316835889457,-295.07055468160956,-121.70748910906889,-143.17113419068136,-20.237221278594916,0,5,-849.5180828489001,-3.742370409025992,-2729.1288838920173,-2712.306896622895
1.5,0.65,2.0,90.0,30.0,15.0,227,4,-357.3316835889457,-377.07055468160956,-253.7074891090689,-187.17113419068136,-128.23722127859492,0,5,-1303.5180828489001,-5.742370409025992,-2729.1288838920173,-2712.306896622895
1.5,0.65,2.0,90.0,30.0,15.0,227,6,-445.3316835889457,-459.07055468160956,-385.7074891090689,-231.17113419068136,-236.23722127859492,0,5,-1757.5180828489001,-7.742370409025992,-2729.1288838920173,-2712.306896622895
1.5,0.65,2.0,90.0,30.0,15.0,227,8,-533.3316835889457,-541.0705546816096,-517.7074891090689,-275.17113419068136,-344.2372212785949,0,5,-2211.5180828489,-9.742370409025991,-2729.1288838920173,-2712.306896622895
1.5,0.65,2.0,90.0,30.0,15.0,227,10,-621.3316835889457,-623.0705546816096,-649.7074891090689,-319.17113419068136,-452.2372212785949,0,5,-2665.5180828489,-11.742370409025991,-2729.1288838920173,-2712.306896622895
1.5,0.65,2.0,90.0,30.0,15.0,227,12,-709.3316835889457,-705.0705546816096,-781.7074891090689,-363.17113419068136,-560.2372212785949,0,5,-3119.5180828489,-13.742370409025991,-2729.1288838920173,-2712.306896622895
1.5,0.65,2.0,90.0,30.0,25.0,221,0,-137.3449420079628,-203.19334708794145,-601.2398126436185,3.1113426734931977,75.80826113519834,2,5,-862.8584979308312,-3.904337094709643,-3095.9142013013598,-3104.824608023401
1.5,0.65,2.0,90.0,30.0,25.0,221,2,-223.3449420079628,-285.19334708794145,-729.2398126436185,-40.8886573265068,-26.191738864801664,0,5,-1304.8584979308312,-5.904337094709644,-3095.9142013013598,-3104.824608023401
1.5,0.65,2.0,90.0,30.0,25.0,221,4,-309.3449420079628,-367.19334708794145,-857.2398126436185,-84.8886573265068,-128.19173886480166,0,5,-1746.8584979308312,-7.904337094709644,-3095.9142013013598,-3104.824608023401
1.5,0.65,2.0,90.0,30.0,25.0,221,6,-395.3449420079628,-449.19334708794145,-985.2398126436185,-128.8886573265068,-230.19173886480166,0,5,-2188.858497930831,-9.904337094709643,-3095.9142013013598,-3104.824608023401
1.5,0.65,2.0,90.0,30.0,25.0,221,8,-481.3449420079628,-531.1933470879414,-1113.2398126436185,-172.8886573265068,-332.19173886480166,0,5,-2630.858497930831,-11.904337094709643,-3095.9142013013598,-3104.824608023401
1.5,0.65,2.0,90.0,30.0,25.0,221,10,-567.3449420079628,-613.1933470879414,-1241.2398126436185,-216.8886573265068,-434.19173886480166,0,5,-3072.858497930831,-13.904337094709643,-3095.9142013013598,-3104.824608023401
1.5,0.65,2.0,90.0,30.0,25.0,221,12,-653.3449420079628,-695.1933470879414,-1369.2398126436185,-260.8886573265068,-536.1917388648017,0,5,-3514.858497930831,-15.904337094709643,-3095.9142013013598,-3104.824608023401
1.5,0.65,2.0,90.0,30.0,35.0,218,0,-140.45057981245225,-83.37033830758617,-535.362824362616,-15.673264543560492,126.80323891599278,1,5,-648.0537681102223,-2.9727237069276256,-2929.7997006047544,-2900.812592260345
1.5,0.65,2.0,90.0,30.0,35.0,218,2,-226.45057981245225,-165.37033830758617,-663.362824362616,-59.67326454356049,30.80323891599278,1,5,-1084.0537681102223,-4.972723706927625,-2929.7997006047544,-2900.812592260345
1.5,0.65,2.0,90.0,30.0,35.0,218,4,-312.45057981245225,-247.37033830758617,-791.362824362616,-103.67326454356049,-65.19676108400722,0,5,-1520.0537681102223,-6.972723706927625,-2929.7997006047544,-2900.812592260345
1.5,0.65,2.0,90.0,30.0,35.0,218,6,-398.45057981245225,-329.37033830758617,-919.362824362616,-147.6732645435605,-161.19676108400722,0,5,-1956.0537681102223,-8.972723706927626,-2929.7997006047544,-2900.812592260345
1.5,0.65,2.0,90.0,30.0,35.0,218,8,-484.45057981245225,-411.37033830758617,-1047.362824362616,-191.6732645435605,-257.1967610840072,0,5,-2392.0537681102223,-10.972723706927626,-2929.7997006047544,-2900.812592260345
1.5,0.65,2.0,90.0,30.0,35.0,218,10,-570.4505798124522,-493.37033830758617,-1175.362824362616,-235.6732645435605,-353.1967610840072,0,5,-2828.0537681102223,-12.972723706927626,-2929.7997006047544,-2900.812592260345
1.5,0.65,2.0,90.0,30.0,35.0,218,12,-656.4505798124522,-575.3703383075862,-1303.362824362616,-279.6732645435605,-449.1967610840072,0,5,-3264.0537681102223,-14.972723706927626,-2929.7997006047544,-2900.812592260345
1.5,0.65,2.0,90.0,30.0,50.0,215,0,-147.22683553146896,-174.68278482595713,-499.60782339745697,-119.2454421162899,304.9197339884414,1,5,-635.843151882731,-2.9574100087568884,-2957.048617885963,-2889.6651876602045
1.5,0.65,2.0,90.0,30.0,50.0,215,2,-231.22683553146896,-256.6827848259571,-623.607823397457,-163.2454421162899,208.91973398844138,1,5,-1065.843151882731,-4.957410008756889,-2957.048617885963,-2889.6651876602045
1.5,0.65,2.0,90.0,30.0,50.0,215,4,-315.22683553146896,-338.6827848259571,-747.607823397457,-207.2454421162899,112.91973398844138,1,5,-1495.843151882731,-6.957410008756889,-2957.048617885963,-2889.6651876602045
1.5,0.65,2.0,90.0,30.0,50.0,215,6,-399.22683553146896,-420.6827848259571,-871.607823397457,-251.2454421162899,16.91973398844138,1,5,-1925.843151882731,-8.957410008756888,-2957.048617885963,-2889.6651876602045
1.5,0.65,2.0,90.0,30.0,50.0,215,8,-483.22683553146896,-502.6827848259571,-995.607823397457,-295.2454421162899,-79.08026601155862,0,5,-2355.843151882731,-10.957410008756888,-2957.048617885963,-2889.6651876602045
1.5,0.65,2.0,90.0,30.0,50.0,215,10,-567.226835531469,-584.6827848259571,-1119.607823397457,-339.2454421162899,-175.08026601155862,0,5,-2785.843151882731,-12.957410008756888,-2957.048617885963,-2889.6651876602045
1.5,0.65,2.0,90.0,30.0,50.0,215,12,-651.226835531469,-666.6827848259571,-1243.607823397457,-383.2454421162899,-271.0802660115586,0,5,-3215.843151882731,-14.957410008756888,-2957.048617885963,-2889.6651876602045
1.5,0.65,2.0,90.0,40.0,15.0,226,0,-247.29108942428115,-245.64841572599926,-79.33688071205552,-61.613186592039085,43.67093858980769,1,5,-590.2186338645674,-2.6115868755069354,-2956.091229326377,-2919.3895271577467
1.5,0.65,2.0,90.0,40.0,15.0,226,2,-333.29108942428115,-327.64841572599926,-211.33688071205552,-105.61318659203909,-64.32906141019231,0,5,-1042.2186338645674,-4.611586875506935,-2956.091229326377,-2919.3895271577467
1.5,0.65,2.0,90.0,40.0,15.0,226,4,-419.29108942428115,-409.64841572599926,-343.3368807120555,-149.61318659203909,-172.3290614101923,0,5,-1494.2186338645674,-6.611586875506935,-2956.091229326377,-2919.3895271577467
1.5,0.65,2.0,90.0,40.0,15.0,226,6,-505.29108942428115,-491.64841572599926,-475.3368807120555,-193.61318659203909,-280.3290614101923,0,5,-1946.2186338645674,-8.611586875506935,-2956.091229326377,-2919.3895271577467
1.5,0.65,2.0,90.0,40.0,15.0,226,8,-591.2910894242812,-573.6484157259993,-607.3368807120555,-237.61318659203909,-388.3290614101923,0,5,-2398.2186338645674,-10.611586875506935,-2956.091229326377,-2919.3895271577467
1.5,0.65,2.0,90.0,40.0,15.0,226,10,-677.2910894242812,-655.6484157259993,-739.3368807120555,-281.6131865920391,-496.3290614101923,0,5,-2850.2186338645674,-12.611586875506935,-2956.091229326377,-2919.3895271577467
1.5,0.65,2.0,90.0,40.0,15.0,226,12,-763.2910894242812,-737.6484157259993,-871.3368807120555,-325.6131865920391,-604.3290614101923,0,5,-3302.2186338645674,-14.611586875506935,-2956.091229326377,-2919.3895271577467
1.5,0.65,2.0,90.0,40.0,25.0,220,0,-249.46215366596448,-219.50222822316914,-749.1280847720077,44.2916555543936,113.94239326401379,2,5,-1059.858417842734,-4.817538262921518,-3322.883681989967,-3327.6805823250165
1.5,0.65,2.0,90.0,40.0,25.0,220,2,-333.4621536659645,-301.50222822316914,-877.1280847720077,0.2916555543935999,11.942393264013788,2,5,-1499.858417842734,-6.817538262921518,-3322.883681989967,-3327.6805823250165
1.5,0.65,2.0,90.0,40.0,25.0,220,4,-417.4621536659645,-383.50222822316914,-1005.1280847720077,-43.7083444456064,-90.05760673598621,0,5,-1939.858417842734,-8.817538262921518,-3322.883681989967,-3327.6805823250165
1.5,0.65,2.0,90.0,40.0,25.0,220,6,-501.4621536659645,-465.50222822316914,-1133.1280847720077,-87.7083444456064,-192.0576067359862,0,5,-2379.858417842734,-10.817538262921518,-3322.883681989967,-3327.6805823250165
1.5,0.65,2.0,90.0,40.0,25.0,220,8,-585.4621536659645,-547.5022282231691,-1261.1280847720077,-131.7083444456064,-294.0576067359862,0,5,-2819.858417842734,-12.817538262921518,-3322.883681989967,-3327.6805823250165
1.5,0.65,2.0,90.0,40.0,25.0,220,10,-669.4621536659645,-629.5022282231691,-1389.1280847720077,-175.7083444456064,-396.0576067359862,0,5,-3259.858417842734,-14.817538262921518,-3322.883681989967,-3327.6805823250165
1.5,0.65,2.0,90.0,40.0,25.0,220,12,-753.4621536659645,-711.5022282231691,-1517.1280847720077,-219.7083444456064,-498.0576067359862,0,5,-3699.858417842734,-16.81753826292152,-3322.883681989967,-3327.6805823250165
1.5,0.65,2.0,90.0,40.0,35.0,216,0,-268.9785585690322,-187.20555156816113,-699.9676348994358,44.576956342843516,230.95466050597977,2,5,-880.6201281878057,-4.0769450379065075,-3194.5035729217057,-3113.378952337928
1.5,0.65,2.0,90.0,40.0,35.0,216,2,-352.9785585690322,-267.2055515681611,-827.9676348994358,0.5769563428435163,134.95466050597977,2,5,-1312.6201281878057,-6.0769450379065075,-3194.5035729217057,-3113.378952337928
1.5,0.65,2.0,90.0,40.0,35.0,216,4,-436.9785585690322,-347.2055515681611,-955.9676348994358,-43.423043657156484,38.954660505979774,1,5,-1744.6201281878057,-8.076945037906508,-3194.5035729217057,-3113.378952337928
1.5,0.65,2.0,90.0,40.0,35.0,216,6,-520.9785585690322,-427.2055515681611,-1083.9676348994358,-87.42304365715648,-57.045339494020226,0,5,-2176.6201281878057,-10.076945037906508,-3194.5035729217057,-3113.378952337928
1.5,0.65,2.0,90.0,40.0,35.0,216,8,-604.9785585690322,-507.2055515681611,-1211.9676348994358,-131.42304365715648,-153.04533949402023,0,5,-2608.6201281878057,-12.076945037906508,-3194.5035729217057,-3113.378952337928
1.5,0.65,2.0,90.0,40.0,35.0,216,10,-688.9785585690322,-587.2055515681611,-1339.9676348994358,-175.42304365715648,-249.04533949402023,0,5,-3040.6201281878057,-14.076945037906508,-3194.5035729217057,-3113.378952337928
1.5,0.65,2.0,90.0,40.0,35.0,216,12,-772.9785585690322,-667.2055515681611,-1467.9676348994358,-219.42304365715648,-345.04533949402025,0,5,-3472.6201281878057,-16.07694503790651,-3194.5035729217057,-3113.378952337928
1.5,0.65,2.0,90.0,40.0,50.0,212,0,-213.2455973446057,-264.3833749575281,-553.5984464437013,-58.99522122988583,554.8764611890455,1,5,-535.3461787866754,-2.52521782446545,-2892.094460480728,-2803.515086741588
1.5,0.65,2.0,90.0,40.0,50.0,212,2,-295.2455973446057,-344.3833749575281,-675.5984464437013,-102.99522122988583,458.8764611890455,1,5,-959.3461787866754,-4.52521782446545,-2892.094460480728,-2803.515086741588
1.5,0.65,2.0,90.0,40.0,50.0,212,4,-377.2455973446057,-424.3833749575281,-797.5984464437013,-146.99522122988583,362.8764611890455,1,5,-1383.3461787866754,-6.52521782446545,-2892.094460480728,-2803.515086741588
1.5,0.65,2.0,90.0,40.0,50.0,212,6,-459.2455973446057,-504.3833749575281,-919.5984464437013,-190.99522122988583,266.8764611890455,1,5,-1807.3461787866754,-8.52521782446545,-2892.094460480728,-2803.515086741588
1.5,0.65,2.0,90.0,40.0,50.0,212,8,-541.2455973446057,-584.3833749575281,-1041.5984464437013,-234.99522122988583,170.8764611890455,1,5,-2231.3461787866754,-10.52521782446545,-2892.094460480728,-2803.515086741588
1.5,0.65,2.0,90.0,40.0,50.0,212,10,-623.2455973446057,-664.3833749575281,-1163.5984464437013,-278.99522122988583,74.8764611890455,1,5,-2655.3461787866754,-12.52521782446545,-2892.094460480728,-2803.515086741588
1.5,0.65,2.0,90.0,40.0,50.0,212,12,-705.2455973446057,-744.3833749575281,-1285.5984464437013,-322.99522122988583,-21.1235388109545,0,5,-3079.3461787866754,-14.52521782446545,-2892.094460480728,-2803.515086741588
1.5,0.65,2.0,90.0,60.0,15.0,221,0,-265.82660259398733,-275.45419520219366,-220.75118345376495,32.767786484596826,326.93620733889935,2,5,-402.3279874264499,-1.8204886308889137,-2842.93489365211,-2742.0938243745704
1.5,0.65,2.0,90.0,60.0,15.0,221,2,-349.82660259398733,-355.45419520219366,-348.75118345376495,-11.232213515403174,220.93620733889935,1,5,-844.3279874264499,-3.8204886308889137,-2842.93489365211,-2742.0938243745704
1.5,0.65,2.0,90.0,60.0,15.0,221,4,-433.82660259398733,-435.45419520219366,-476.75118345376495,-55.232213515403174,114.93620733889935,1,5,-1286.32798742645,-5.820488630888914,-2842.93489365211,-2742.0938243745704
1.5,0.65,2.0,90.0,60.0,15.0,221,6,-517.8266025939873,-515.4541952021937,-604.751183453765,-99.23221351540317,8.93620733889935,1,5,-1728.32798742645,-7.820488630888914,-2842.93489365211,-2742.0938243745704
1.5,0.65,2.0,90.0,60.0,15.0,221,8,-601.8266025939873,-595.4541952021937,-732.751183453765,-143.23221351540317,-97.06379266110065,0,5,-2170.32798742645,-9.820488630888914,-2842.93489365211,-2742.0938243745704
1.5,0.65,2.0,90.0,60.0,15.0,221,10,-685.8266025939873,-675.4541952021937,-860.751183453765,-187.23221351540317,-203.06379266110065,0,5,-2612.32798742645,-11.820488630888914,-2842.93489365211,-2742.0938243745704
